secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
35,2,0,145,37,20,32,4.422000516883151,0.8571428571428571,0.08571428571428572,0.37142857142857144,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,stripe-api-key,py
40,1,0,196,161,55,36,4.78418371977919,0.9,0.075,0.35,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,md
40,0,0,10,36,16,72,4.73418371977919,0.85,0.15,0.4,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,env
40,0,0,197,183,35,58,4.771928094887363,0.9,0.1,0.375,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,tf
59,4,0,44,89,47,49,4.7810546008925,0.8305084745762712,0.1016949152542373,0.3728813559322034,0.06779661016949153,0.9322033898305084,0,0,0,0,1,0,0,0,discord-bot-token,json
40,0,0,180,130,42,48,4.715311532225103,0.875,0.125,0.35,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,js
40,1,0,123,161,44,69,4.696439344671016,0.875,0.1,0.375,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,json
41,1,0,73,80,63,3,4.832923345975962,0.7317073170731707,0.24390243902439024,0.36585365853658536,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,github-pat,py
17,3,0,90,45,45,2,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,1,0,0,0,mailchimp-access-token,md
38,1,0,64,16,7,11,4.826874881864639,0.868421052631579,0.10526315789473684,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,py
40,1,0,130,81,39,21,4.903055907333277,0.9,0.075,0.375,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,py
21,1,0,155,58,36,40,3.916126946588284,0.8095238095238095,0.14285714285714285,0.5714285714285714,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,0,aws-access-token,md
40,1,0,110,83,25,57,4.665311532225102,0.875,0.1,0.3,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
82,7,0,49,174,71,36,5.365063248700352,0.7926829268292683,0.12195121951219512,0.4634146341463415,0.08536585365853659,0.9146341463414634,0,0,0,0,1,0,0,1,jwt-token,py
38,1,0,56,40,9,50,4.681880802803404,0.7631578947368421,0.21052631578947367,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,py
42,1,0,68,32,46,75,4.832560875056691,0.8095238095238095,0.16666666666666666,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,py
32,2,0,44,118,43,38,4.625,0.78125,0.15625,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,md
17,1,0,111,106,66,13,3.4104172527605203,0.9411764705882353,0.0,0.0,0.058823529411764705,0.9411764705882353,0,0,0,0,1,0,0,1,mailchimp-access-token,json
37,1,0,172,79,44,25,4.810672622327237,0.8378378378378378,0.13513513513513514,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,heroku-api-key,md
37,1,0,49,200,76,76,4.628108095241737,0.8108108108108109,0.16216216216216217,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,md
21,3,0,130,149,2,31,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,1,0,0,1,jwt-token,py
83,4,0,105,72,34,46,5.208846810630405,0.8313253012048193,0.12048192771084337,0.3253012048192771,0.04819277108433735,0.9518072289156626,0,0,0,0,1,0,0,0,jwt-token,md
80,2,0,178,140,62,76,5.312003250893973,0.7375,0.2375,0.4375,0.025,0.975,0,0,0,0,1,0,1,0,jwt-token,yaml
17,3,0,120,16,19,38,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,0,0,1,slack-webhook-url,yml
40,1,0,189,144,41,16,4.634183719779188,0.85,0.125,0.35,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,example
40,1,0,147,17,1,19,4.615311532225102,0.875,0.1,0.35,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,md
118,21,0,21,185,65,70,5.156889478397558,0.6949152542372882,0.07627118644067797,0.4576271186440678,0.17796610169491525,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,ts
40,1,0,133,23,76,54,4.631687083026442,0.7,0.275,0.225,0.025,0.975,0,0,0,0,1,0,0,1,sendgrid-api-token,py
42,1,0,92,73,20,14,4.916126946588285,0.7619047619047619,0.21428571428571427,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,discord-bot-token,json
40,0,0,27,188,31,62,4.684183719779189,0.925,0.075,0.425,0.0,1.0,0,0,0,0,1,0,1,0,mailchimp-access-token,yaml
75,7,0,114,133,18,68,5.133632483996981,0.8133333333333334,0.09333333333333334,0.3466666666666667,0.09333333333333334,0.96,0,0,0,0,0,0,0,0,slack-webhook-url,md
40,1,0,97,184,65,29,4.953055907333276,0.875,0.1,0.35,0.025,0.975,0,0,0,1,0,0,0,0,postgres-password,md
40,1,0,17,34,5,32,4.8219280948873635,0.725,0.25,0.35,0.025,0.975,0,0,0,0,0,1,0,1,heroku-api-key,py
40,0,0,120,75,24,5,4.562814895472355,0.9,0.1,0.6,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
33,2,0,38,16,16,27,4.55954563450997,0.7575757575757576,0.18181818181818182,0.24242424242424243,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,py
83,2,0,78,196,7,31,5.245538154698079,0.7951807228915663,0.18072289156626506,0.4457831325301205,0.024096385542168676,0.9759036144578314,0,0,0,0,1,0,0,1,jwt-token,md
59,1,0,175,130,22,12,5.2679877526416625,0.8305084745762712,0.15254237288135594,0.2711864406779661,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,discord-bot-token,js
42,1,0,107,60,37,70,4.832560875056692,0.8095238095238095,0.16666666666666666,0.21428571428571427,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
37,1,0,87,42,11,46,4.628108095241738,0.8648648648648649,0.10810810810810811,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,api-key,py
130,25,0,75,8,64,52,5.181816663532101,0.6384615384615384,0.1076923076923077,0.4307692307692308,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
40,1,0,85,137,20,80,5.003055907333277,0.825,0.15,0.3,0.025,0.975,0,0,0,0,1,0,0,1,discord-bot-token,py
130,25,0,97,53,47,41,5.2234313522568465,0.6692307692307692,0.07692307692307693,0.4230769230769231,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
130,24,0,164,99,54,43,5.093279932729585,0.6615384615384615,0.09230769230769231,0.47692307692307695,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
21,3,0,138,13,46,11,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,1,0,0,0,0,postgres-password,md
40,0,0,170,174,67,65,4.803055907333276,0.75,0.25,0.35,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
74,7,0,63,110,7,14,5.141621608755251,0.7567567567567568,0.14864864864864866,0.3918918918918919,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,slack-webhook-url,json
77,9,1,84,35,33,64,4.987520391811553,0.8051948051948052,0.07792207792207792,0.3246753246753247,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,yml
40,0,0,151,83,58,51,4.8219280948873635,0.775,0.225,0.425,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,json
17,1,0,146,73,48,55,3.4104172527605203,0.9411764705882353,0.0,0.0,0.058823529411764705,0.9411764705882353,0,0,0,0,0,0,0,1,github-pat,json
40,0,0,146,49,69,9,4.634183719779189,0.875,0.125,0.4,0.0,1.0,0,0,0,0,0,1,0,0,twilio-api-key,ts
21,1,0,99,169,52,65,4.201841232302569,0.7619047619047619,0.19047619047619047,0.5238095238095238,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,1,aws-access-token,py
21,1,0,29,18,65,6,4.106603137064474,0.7619047619047619,0.19047619047619047,0.5238095238095238,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,1,aws-access-token,py
37,2,0,47,164,55,57,4.560804716980303,0.918918918918919,0.02702702702702703,0.35135135135135137,0.05405405405405406,0.9459459459459459,0,0,0,0,0,1,0,1,stripe-api-key,yml
38,1,0,80,172,27,31,4.629249223856036,0.868421052631579,0.10526315789473684,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,mailchimp-access-token,md
80,6,0,90,188,27,18,5.2874920011103175,0.75,0.175,0.425,0.075,0.925,0,0,0,0,1,0,0,0,jwt-token,py
40,0,0,161,148,41,69,4.671928094887363,0.75,0.25,0.35,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,sh
23,1,0,176,58,73,55,4.262692390839622,0.8260869565217391,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,json
40,0,0,139,170,20,32,4.971928094887363,0.75,0.25,0.375,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,ts
40,0,0,196,157,33,55,4.865311532225102,0.775,0.225,0.4,0.0,1.0,0,0,0,0,0,1,1,0,heroku-api-key,yaml
85,6,0,139,59,42,24,5.391702777737493,0.788235294117647,0.1411764705882353,0.29411764705882354,0.07058823529411765,0.9294117647058824,0,0,0,0,1,0,0,0,jwt-token,md
23,1,0,30,66,1,74,4.175735869100492,0.8260869565217391,0.13043478260869565,0.5217391304347826,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,0,aws-access-token,md
38,1,0,106,89,17,36,4.701746263386652,0.8421052631578947,0.13157894736842105,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,api-key,json
42,1,0,140,152,62,58,4.8208888513501895,0.8809523809523809,0.09523809523809523,0.38095238095238093,0.023809523809523808,0.9761904761904762,0,0,0,1,0,0,0,0,postgres-password,md
37,1,0,67,151,55,1,4.6689128250884115,0.8648648648648649,0.10810810810810811,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,generic-api-key,md
118,23,0,102,38,71,59,5.092536698368463,0.6440677966101694,0.11016949152542373,0.4491525423728814,0.19491525423728814,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,json
130,24,0,166,19,30,63,5.144150533130256,0.7,0.05384615384615385,0.4846153846153846,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,example
21,3,0,148,114,59,13,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
37,1,0,38,115,30,22,4.756618568273184,0.8378378378378378,0.13513513513513514,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,py
38,1,0,112,131,25,74,4.734512381750773,0.8421052631578947,0.13157894736842105,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,generic-api-key,md
42,1,0,37,12,53,20,4.660058196536774,0.8809523809523809,0.09523809523809523,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
40,0,0,158,92,80,6,4.803055907333277,0.825,0.175,0.325,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,ts
20,1,0,96,185,10,1,3.8841837197791884,0.65,0.3,0.65,0.05,0.95,0,0,0,0,1,0,0,1,aws-access-token,yml
32,2,0,171,170,33,57,4.6875,0.78125,0.15625,0.375,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,env
21,1,0,115,123,62,22,4.201841232302569,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,0,aws-access-token,md
74,7,0,96,143,3,69,5.173923764506107,0.8378378378378378,0.06756756756756757,0.3918918918918919,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,slack-webhook-url,yml
23,1,0,66,133,80,36,3.882045108136863,0.7391304347826086,0.21739130434782608,0.43478260869565216,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
77,7,0,86,78,65,41,5.250362352298924,0.7922077922077922,0.11688311688311688,0.2597402597402597,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,py
23,1,0,20,38,6,45,4.349648912578752,0.8695652173913043,0.08695652173913043,0.5652173913043478,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,aws-access-token,py
130,26,0,149,3,34,63,5.156854259702588,0.6538461538461539,0.08461538461538462,0.4846153846153846,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,py
38,1,0,87,29,21,60,4.484255144794799,0.8421052631578947,0.13157894736842105,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,discord-bot-token,md
40,1,0,36,108,30,71,4.903055907333276,0.825,0.15,0.475,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,json
40,1,0,48,59,63,32,4.771928094887363,0.85,0.125,0.425,0.025,0.975,0,0,0,0,0,1,0,1,api-key,py
85,3,0,40,14,61,80,5.419520753932789,0.8352941176470589,0.12941176470588237,0.3764705882352941,0.03529411764705882,0.9647058823529412,0,0,0,0,1,0,0,1,jwt-token,yml
33,2,0,24,132,63,45,4.597276316262592,0.7878787878787878,0.15151515151515152,0.30303030303030304,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,py
40,0,0,152,172,66,76,4.734183719779189,0.8,0.2,0.375,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,js
33,2,0,105,160,46,70,4.369707376737534,0.696969696969697,0.24242424242424243,0.24242424242424243,0.06060606060606061,0.9393939393939394,0,0,0,0,0,1,0,1,stripe-api-key,example
38,1,0,69,161,39,34,4.859641000228759,0.7894736842105263,0.18421052631578946,0.47368421052631576,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,sendgrid-api-token,py
38,1,0,117,179,17,39,4.721611723969902,0.8421052631578947,0.13157894736842105,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,postgres-password,md
80,2,0,69,167,51,68,5.380875438448057,0.85,0.125,0.4625,0.025,0.975,0,0,0,0,1,0,0,0,jwt-token,py
32,2,0,110,181,30,15,4.476409765557392,0.875,0.0625,0.34375,0.0625,0.9375,0,0,0,0,0,1,0,0,stripe-api-key,env
42,1,0,86,120,40,41,4.773269803731142,0.9047619047619048,0.07142857142857142,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,sendgrid-api-token,py
40,0,0,72,66,15,69,4.646439344671015,0.825,0.175,0.35,0.0,1.0,0,0,0,1,0,0,0,0,postgres-password,yml
32,2,0,29,73,73,62,4.179229296672174,0.78125,0.15625,0.34375,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,example
32,2,0,60,58,6,12,4.476409765557392,0.75,0.1875,0.40625,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,example
83,3,0,93,132,25,57,5.268120118323708,0.8192771084337349,0.14457831325301204,0.2891566265060241,0.03614457831325301,0.963855421686747,0,0,0,0,1,0,0,1,jwt-token,yml
40,1,0,75,95,16,25,4.8153115322251026,0.85,0.125,0.25,0.025,0.975,0,0,0,0,0,1,0,1,generic-api-key,py
40,1,0,198,2,80,76,5.003055907333276,0.875,0.1,0.375,0.025,0.975,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
77,9,1,104,21,70,37,5.179142307424066,0.7662337662337663,0.11688311688311688,0.35064935064935066,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,py
40,0,0,150,41,8,14,4.93418371977919,0.85,0.15,0.45,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,json
37,1,0,107,36,15,57,4.844324311457954,0.8378378378378378,0.13513513513513514,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,sendgrid-api-token,md
38,1,0,112,131,25,74,4.734512381750773,0.8421052631578947,0.13157894736842105,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,generic-api-key,py
40,1,0,163,111,51,14,4.484183719779189,0.775,0.2,0.35,0.025,0.975,0,0,0,0,0,1,0,1,twilio-api-key,py
85,3,0,10,25,78,25,5.400279906598675,0.8352941176470589,0.12941176470588237,0.35294117647058826,0.03529411764705882,0.9647058823529412,0,0,0,0,1,0,0,1,jwt-token,py
38,1,0,104,48,65,78,4.543851526544547,0.868421052631579,0.10526315789473684,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,generic-api-key,yml
40,0,0,135,113,2,24,4.853055907333276,0.875,0.125,0.45,0.0,1.0,0,0,0,0,0,1,0,0,heroku-api-key,ts
32,2,0,20,101,27,15,4.5,0.875,0.0625,0.53125,0.0625,0.9375,0,0,0,0,0,1,0,1,stripe-api-key,py
82,3,0,11,198,58,3,5.308294687333845,0.8536585365853658,0.10975609756097561,0.4146341463414634,0.036585365853658534,0.9634146341463414,0,0,0,0,1,0,0,1,jwt-token,py
46,1,0,11,173,22,69,4.822156249394176,0.9130434782608695,0.06521739130434782,0.30434782608695654,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,json
38,1,0,58,180,47,45,4.491219947597179,0.7631578947368421,0.21052631578947367,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,mailchimp-access-token,md
82,2,0,69,199,50,79,5.34067300479791,0.8170731707317073,0.15853658536585366,0.4268292682926829,0.024390243902439025,0.975609756097561,0,0,0,0,1,0,0,1,jwt-token,yml
40,0,0,33,43,11,13,4.8530559073332755,0.85,0.15,0.475,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,ts
38,1,0,107,120,32,74,4.859641000228759,0.8157894736842105,0.15789473684210525,0.34210526315789475,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,discord-bot-token,md
38,1,0,64,81,21,23,4.681880802803404,0.9210526315789473,0.05263157894736842,0.47368421052631576,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,api-key,md
75,7,0,173,176,35,56,5.218492857018319,0.7066666666666667,0.2,0.21333333333333335,0.09333333333333334,0.96,0,0,0,0,0,0,0,0,slack-webhook-url,md
103,1,0,155,94,32,17,5.466609842797356,0.8058252427184466,0.18446601941747573,0.3786407766990291,0.009708737864077669,0.9902912621359223,0,0,0,0,1,0,0,0,jwt-token,tf
21,3,0,4,189,7,4,3.748994803525096,0.8571428571428571,0.0,0.0,0.14285714285714285,0.8571428571428571,0,0,0,0,0,1,0,1,private-key,json
38,1,0,38,147,64,56,4.629249223856035,0.868421052631579,0.10526315789473684,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,twilio-api-key,md
42,1,0,189,57,4,62,4.671730220243275,0.8809523809523809,0.09523809523809523,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,api-key,md
77,7,0,145,157,68,4,5.065106995071776,0.7922077922077922,0.11688311688311688,0.2727272727272727,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,yml
77,9,1,173,155,31,13,5.2681650732977445,0.7662337662337663,0.11688311688311688,0.23376623376623376,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,slack-webhook-url,json
42,1,0,164,7,79,2,4.737322779818596,0.7857142857142857,0.19047619047619047,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,json
46,1,0,12,95,55,11,4.909112771133306,0.8695652173913043,0.10869565217391304,0.3695652173913043,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,github-pat,yml
17,3,0,29,83,49,67,3.2927701939369904,0.8235294117647058,0.0,0.0,0.17647058823529413,0.8235294117647058,0,0,0,0,0,1,0,1,private-key,json
37,1,0,37,177,25,29,4.831074987250575,0.8918918918918919,0.08108108108108109,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
42,1,0,155,83,45,42,4.927798970294787,0.8333333333333334,0.14285714285714285,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,heroku-api-key,py
37,1,0,171,180,26,37,4.682162149295791,0.7027027027027027,0.2702702702702703,0.35135135135135137,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,sendgrid-api-token,example
40,1,0,162,127,36,23,4.73418371977919,0.75,0.225,0.3,0.025,0.975,0,0,0,1,0,0,0,1,postgres-password,py
37,1,0,102,176,37,1,4.648510460165075,0.8648648648648649,0.10810810810810811,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,0,postgres-password,md
79,7,0,97,155,31,8,5.1880976407414385,0.8227848101265823,0.08860759493670886,0.3291139240506329,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,slack-webhook-url,py
37,1,0,51,116,51,72,4.628108095241738,0.8648648648648649,0.10810810810810811,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,api-key,md
15,2,0,48,156,80,46,3.1068905956085184,0.8666666666666667,0.0,0.0,0.13333333333333333,0.8666666666666667,0,0,0,1,0,0,0,1,postgres-password,py
80,4,0,141,151,21,12,5.421439344671015,0.775,0.175,0.325,0.05,0.95,0,0,0,0,1,0,0,0,jwt-token,go
40,0,0,93,185,73,22,4.734183719779189,0.875,0.125,0.375,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,ts
118,28,0,155,39,40,6,5.061100207312981,0.6610169491525424,0.05084745762711865,0.4576271186440678,0.23728813559322035,0.7796610169491526,0,0,0,0,0,1,0,0,private-key,js
77,7,0,78,75,76,23,5.235824488938355,0.7922077922077922,0.11688311688311688,0.3116883116883117,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,slack-webhook-url,example
38,1,0,157,152,31,60,4.376363948212961,0.868421052631579,0.10526315789473684,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,discord-bot-token,yml
40,0,0,17,184,29,49,4.8341837197791895,0.85,0.15,0.525,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
82,5,0,50,67,36,40,5.381465419041161,0.7804878048780488,0.15853658536585366,0.43902439024390244,0.06097560975609756,0.9390243902439024,0,0,0,0,1,0,0,1,jwt-token,py
40,1,0,149,114,23,74,4.684183719779189,0.825,0.15,0.4,0.025,0.975,0,1,0,0,0,0,0,0,github-pat,js
40,0,0,165,56,5,25,4.753055907333277,0.8,0.2,0.4,0.0,1.0,0,0,0,0,1,0,0,0,sendgrid-api-token,tf
40,0,0,152,97,70,71,4.715311532225102,0.875,0.125,0.375,0.0,1.0,0,0,0,0,0,0,0,0,mongodb-atlas-connection-string,yml
83,3,0,92,66,5,41,5.311138678048153,0.8192771084337349,0.14457831325301204,0.3373493975903614,0.03614457831325301,0.963855421686747,0,0,0,0,1,0,0,1,jwt-token,yml
40,0,0,39,175,46,20,5.103055907333276,0.925,0.075,0.5,0.0,1.0,0,0,0,0,0,1,0,0,generic-api-key,py
38,1,0,180,57,32,3,4.879506460812008,0.9473684210526315,0.02631578947368421,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,sendgrid-api-token,md
40,1,0,57,72,62,56,4.871928094887363,0.9,0.075,0.3,0.025,0.975,0,0,0,0,0,1,0,1,generic-api-key,py
75,7,0,80,3,22,76,5.147226484112366,0.88,0.02666666666666667,0.30666666666666664,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,slack-webhook-url,py
130,25,0,44,92,21,49,5.070552098557407,0.6692307692307692,0.07692307692307693,0.5153846153846153,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,private-key,json
40,0,0,33,182,51,49,4.921928094887362,0.875,0.125,0.375,0.0,1.0,0,0,0,0,0,1,0,0,api-key,Dockerfile
42,1,0,194,26,43,43,4.766968315481371,0.8809523809523809,0.09523809523809523,0.4523809523809524,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,mongodb-atlas-connection-string,py
